id,name,type,typecode,pname,cityname,adname,address,location,tel
B0FFM0OHOJ,欧林乌托邦艺术空间,科教文化服务;科教文化场所;科教文化场所,140000,北京市,北京市,西城区,莲花池东路16号,"116.345098,39.895397",16601547535
B0KD0SZOQ2,歡溪堂(书画艺术研究院),科教文化服务;科教文化场所;科教文化场所,140000,北京市,北京市,西城区,新成胡同5号院,"116.371923,39.926717",[]
B0L3M1P7GQ,瀚扬西四画廊,科教文化服务;科教文化场所;科教文化场所,140000,北京市,北京市,西城区,西四北四条18号6,"116.369541,39.928396",[]
B0JKL54ZBU,煦润文化艺术空间,科教文化服务;科教文化场所;科教文化场所,140000,北京市,北京市,西城区,琉璃厂东街中国书店115-4,"116.384325,39.895975",13029987755
B0L17H9GNN,神玉艺术馆,科教文化服务;美术馆;美术馆,140400,北京市,北京市,西城区,德胜街道北三环中路3号双全大厦4楼,"116.390635,39.968940",010-82086388;010-82088388
B0L3HH83FF,祺观空间,公司企业;公司企业;公司企业,170000,北京市,北京市,西城区,阜成门外大街甲1号四川大厦东楼2901室,"116.354633,39.924347",[]
B0K1VOL9OE,竹菻里艺术空间,科教文化服务;科教文化场所;科教文化场所,140000,北京市,北京市,西城区,西直门南小街141号楼西派国际公寓2号楼1层105,"116.358760,39.929210",[]
B0K1FHOH0L,美至艺术空间(德胜校区),科教文化服务;科教文化场所;科教文化场所,140000,北京市,北京市,西城区,北京城区五路通北街德胜置业大厦5号楼沿街商铺三层,"116.382066,39.961936",15811585680
B0KKTSVEPL,花火垚ARTSPACE艺术空间,科教文化服务;科教文化场所;科教文化场所,140000,北京市,北京市,西城区,西直门外南路93号JK FUN商城B1,"116.343115,39.937625",[]
B000A8UL55,荣宝斋美术馆,科教文化服务;美术馆;美术馆,140400,北京市,北京市,西城区,琉璃厂西街19号荣宝斋大厦F1层,"116.383121,39.895724",010-63036802
B0FFI72B2O,西海美术馆,科教文化服务;美术馆;美术馆,140400,北京市,北京市,西城区,西海南沿乙45号,"116.375159,39.946110",13240820261
B0I3PAER4D,赵春香微妙艺术馆,科教文化服务;科教文化场所;科教文化场所,140000,北京市,北京市,西城区,天桥街道天桥街道天桥街道天桥街道天桥街道赵锥子胡同24号,"116.397157,39.887839",18614077821
B000AAAH7H,金海港雕刻艺术中心,科教文化服务;美术馆;美术馆,140400,北京市,北京市,西城区,阜成门内大街96号(西四地铁站D西南口步行420米),"116.368975,39.923775",010-66512177
B0LUJXDALR,1319艺术空间,科教文化服务;科教文化场所;科教文化场所,140000,北京市,北京市,通州区,东轴斜街106号,"116.722539,39.963880",[]
B0KKTSVEFV,Milgotas仟雨集艺术家驻留和画廊,科教文化服务;科教文化场所;科教文化场所,140000,北京市,北京市,通州区,宋庄镇白庙村白庙路东街,"116.772677,39.946729",13180943519
B0FFJ7MM8L,一木美术馆,科教文化服务;美术馆;美术馆,140400,北京市,北京市,通州区,宋庄镇小堡北街150号门店,"116.720577,39.950583",18600892824
B0FFHJLC7V,一耕美术馆,科教文化服务;美术馆;美术馆,140400,北京市,北京市,通州区,宋庄镇艺术东区,"116.723904,39.963664",[]
B0LRL5N2AW,三石头艺术空间,科教文化服务;科教文化场所;科教文化场所,140000,北京市,北京市,通州区,v7九间堂108栋101室,"116.682237,39.926249",[]
B000A8XKSR,上上国际美术馆,科教文化服务;美术馆;美术馆,140400,北京市,北京市,通州区,徐宋路与徐宋东五街交叉口东南120米,"116.718965,39.960312",010-89578568
B0FFHDB9GW,中国大海美术馆,科教文化服务;美术馆;美术馆,140400,北京市,北京市,通州区,宋庄镇,"116.712193,39.953952",[]
B0FFF2LTG1,中捷当代美术馆,科教文化服务;美术馆;美术馆,140400,北京市,北京市,通州区,宋庄小堡艺术东区,"116.720496,39.967593",13691039170
B0KDTCFNI3,乌兰美术馆Gallery Ulaan,科教文化服务;美术馆;美术馆,140400,北京市,北京市,通州区,九棵树东路436号文化产业园A3-201,"116.682837,39.873834",18663629431
B0IDO59AOM,人民幸福美术馆,科教文化服务;科教文化场所;科教文化场所,140000,北京市,北京市,通州区,宋庄镇小堡艺术东区双翼街,"116.724325,39.967075",[]
B0JU6Z0D5E,人民画院曾文田工作室,科教文化服务;科教文化场所;科教文化场所,140000,北京市,北京市,通州区,宋庄镇小堡北街249号,"116.717538,39.948945",13338277963
B0MUNA0Z1Z,今之美术馆,科教文化服务;科教文化场所;科教文化场所,140000,北京市,北京市,通州区,小堡北街215号,"116.721406,39.949759",[]
B0FFGZQZOI,伯揆美术馆,科教文化服务;美术馆;美术馆,140400,北京市,北京市,通州区,双翼街与东轴街交叉口西100米,"116.721458,39.967424",13501290757
B0FFGZH0FV,元都画院,科教文化服务;美术馆;美术馆,140400,北京市,北京市,通州区,小堡北街与徐宋路交汇处,"116.723186,39.950115",13718858560
B0L37PLA46,六朝五都书画院北京工作室,公司企业;公司;公司,170200,北京市,北京市,通州区,东轴街与北堤路交叉口西南160米,"116.722258,39.969865",[]
B0KKCZMZ6H,关禾文化发展,科教文化服务;科教文化场所;科教文化场所,140000,北京市,北京市,通州区,国防艺术区E108,"116.724385,39.951246",15120004900
B0FFFX8MGX,北京万山河艺术馆,科教文化服务;美术馆;美术馆,140400,北京市,北京市,通州区,宋庄徐宋路上上国际美术馆向北300米,"116.719370,39.963065",18001038888
B0JRH7K4VX,北京人民书画院,科教文化服务;科教文化场所;科教文化场所,140000,北京市,北京市,通州区,国防艺术区A130,"116.724369,39.952192",[]
B0M60GLE09,北京启笔斋书画院,科教文化服务;美术馆;美术馆,140400,北京市,北京市,通州区,小西路与辛桑路交叉口东北80米,"116.551841,39.741450",[]
B0FFKLUWP9,北京圣东方美术馆,科教文化服务;美术馆;美术馆,140400,北京市,北京市,通州区,宋庄镇小堡艺术园区美术馆东街8-5号,"116.723439,39.966003",13910225620
B0KAGSMWGH,北京城市副中心美术馆(新光大中心artpark大融城店),科教文化服务;美术馆;美术馆,140400,北京市,北京市,通州区,滨惠北一街新光大中心8C(通州北关地铁站C南口步行110米),"116.660102,39.916350",[]
B000A8ZK75,北京当代艺术馆,科教文化服务;展览馆;展览馆,140200,北京市,北京市,通州区,宋庄镇潞苑北大街500号,"116.728457,39.957321",010-69599903
B0JKNSGY7C,北京御岚轩书画院,科教文化服务;科教文化场所;科教文化场所,140000,北京市,北京市,通州区,宋庄镇辛店村329号对面,"116.742426,39.957283",[]
B0LDSC10XH,北京流香画院,科教文化服务;科教文化场所;科教文化场所,140000,北京市,北京市,通州区,宋庄镇宋庄美术馆南4号北京流香画院,"116.714555,39.963783",18511856994
B0FFHJGJ1Y,北京群艺术中心,科教文化服务;美术馆;美术馆,140400,北京市,北京市,通州区,宋庄镇小堡环岛东五百米路北赛格斯大厦对面,"116.723146,39.962462",010-69595770;18513330770
B0KDPH49HO,北京艺买艺术中心总部,科教文化服务;科教文化场所;科教文化场所,140000,北京市,北京市,通州区,潞苑北大街356号,"116.733583,39.960113",[]
B0K6RZGXXT,北京西山油画院,科教文化服务;科教文化场所;科教文化场所,140000,北京市,北京市,通州区,宋庄镇小堡环岛东100米惜客文化艺术基地东院区302室,"116.719675,39.959275",[]
B000A9JUMP,北向阳光艺术区,科教文化服务;美术馆;美术馆,140400,北京市,北京市,通州区,小堡北街宋庄美术馆向西500米路南,"116.711339,39.963516",010-69598654
B0K0XHNZ05,十竹斋画院,科教文化服务;科教文化场所;科教文化场所,140000,北京市,北京市,通州区,宋庄镇东轴斜街6号(3号馆),"116.721638,39.965842",17601099891
B0H3US83RQ,千祝美术馆,科教文化服务;美术馆;美术馆,140400,北京市,北京市,通州区,小堡工业区路网艺街,"116.714778,39.956222",13260287111
B0IAJ94L1B,华夏经典美术馆,科教文化服务;美术馆;美术馆,140400,北京市,北京市,通州区,小堡工业区路61号,"116.712748,39.963907",[]
B000A87WSL,原创艺术博展中心,科教文化服务;展览馆;展览馆,140200,北京市,北京市,通州区,宋庄小堡艺术东区,"116.717799,39.964920",010-69599292
B0JRFLMGAT,叶玉力美术馆,科教文化服务;美术馆;美术馆,140400,北京市,北京市,通州区,东北第一锹铁锅炖北京市通州区宋翟路与潞苑北大街交叉口东北角100米,"116.733605,39.960155",18611468857
B0KDTUFFQL,吴昌硕美术馆,科教文化服务;美术馆;美术馆,140400,北京市,北京市,通州区,宋庄镇小堡工业区东轴街,"116.722640,39.967435",15901479693
B0FFH0W7IG,吴进良美术馆,科教文化服务;美术馆;美术馆,140400,北京市,北京市,通州区,台湖镇星湖园温泉酒店1层,"116.634548,39.824918",[]
B0FFLQ91Y0,和静园美术馆,科教文化服务;美术馆;美术馆,140400,北京市,北京市,通州区,宋庄镇小堡艺术园区甲2号院,"116.712183,39.965126",[]
B0FFFADU35,国中美术馆,科教文化服务;美术馆;美术馆,140400,北京市,北京市,通州区,宋庄镇国防艺术区B-130号,"116.723505,39.951765",010-64034951
B0FFHDXYSY,墨泰艺术空间,科教文化服务;展览馆;展览馆,140200,北京市,北京市,通州区,宋庄任庄北12号,"116.750691,39.954325",010-80519663
B0H1Y7X40W,大有艺术空间,科教文化服务;科教文化场所;科教文化场所,140000,北京市,北京市,通州区,宋庄镇一耕美术馆西侧底商右二,"116.723672,39.963636",[]
B0FFHGGBCV,安奇美术馆,科教文化服务;美术馆;美术馆,140400,北京市,北京市,通州区,宋庄当代艺术园(徐宋东四街北),"116.722169,39.960602",[]
B000A91KGY,宋庄A区艺术中心,科教文化服务;美术馆;美术馆,140400,北京市,北京市,通州区,北京城区宋庄小堡北街a区,"116.717116,39.955650",18515815158
B0KA97OOQI,宋庄M艺术空间,科教文化服务;科教文化场所;科教文化场所,140000,北京市,北京市,通州区,双翼街25号,"116.724300,39.968521",[]
B000A874ZE,宋庄美术馆,科教文化服务;美术馆;美术馆,140400,北京市,北京市,通州区,宋庄小堡艺术园区甲2号,"116.713732,39.964227",010-80856950
B0FFH4K32Y,宽的身心美学空间,科教文化服务;科教文化场所;科教文化场所,140000,北京市,北京市,通州区,北京城区宋庄国防艺术区A208号,"116.722847,39.952460",15010116895
B0KGVCJZWE,尚多米艺术空间展览馆,科教文化服务;科教文化场所;科教文化场所,140000,北京市,北京市,通州区,双翼街与东轴街交叉口西120米,"116.721086,39.967519",18612015758
B0J225OIDU,尚雅美术馆,科教文化服务;美术馆;美术馆,140400,北京市,北京市,通州区,宋庄小堡201号(北门),"116.718274,39.949693",13488896772
B0M6P7MOFD,山西画院,科教文化服务;美术馆;美术馆,140400,北京市,北京市,通州区,徐宋路与小堡北街交叉口西北160米,"116.720117,39.951754",[]
B0GU7UDU4Q,布鲁格美术馆(通州万达广场店),科教文化服务;科教文化场所;科教文化场所,140000,北京市,北京市,通州区,BHG Mall北京华联购物中心(天时名苑店)3层,"116.636376,39.903968",18500127262
B0KA4CFGQZ,张同禄珐琅艺术中心,科教文化服务;科教文化场所;科教文化场所,140000,北京市,北京市,通州区,北京城区徐宋路常青藤艺术园区-北门东侧约20米,"116.716726,39.965925",13801328298
B0HATO1793,张馨艺术馆(通州馆),科教文化服务;科教文化场所;科教文化场所,140000,北京市,北京市,通州区,北京城区小堡北街46号,"116.718323,39.949850",[]
B0L3HS7MRJ,悦萃艺术馆,科教文化服务;科教文化场所;科教文化场所,140000,北京市,北京市,通州区,北京城区东轴街99号,"116.721393,39.970615",[]
B0FFG8EDQX,方舟艺术中心,科教文化服务;科教文化场所;科教文化场所,140000,北京市,北京市,通州区,宋庄镇小堡村潞苑北大街17号方舟艺术区,"116.718208,39.952296",[]
B0KG1HCVL2,星河美术馆,科教文化服务;科教文化场所;科教文化场所,140000,北京市,北京市,通州区,徐宋路(小堡环岛西南角往南80米进门右手第一个门),"116.718010,39.958203",19910508688
B0G0TYDUK1,李光林艺术空间,科教文化服务;科教文化场所;科教文化场所,140000,北京市,北京市,通州区,东轴街与双翼街交叉口北140米,"116.722038,39.968809",[]
B0J3BZXI96,李可染画院宋庄院,科教文化服务;科教文化场所;科教文化场所,140000,北京市,北京市,通州区,宋庄中国艺术品交易中心2层,"116.726592,39.941875",[]
B0LK6ZKDWR,東冬gallery,科教文化服务;科教文化场所;科教文化场所,140000,北京市,北京市,通州区,小堡南街15号,"116.717325,39.948282",15801212129
B000A8ZJKJ,树美术馆,科教文化服务;美术馆;美术馆,140400,北京市,北京市,通州区,宋庄镇小堡艺术东区,"116.719182,39.966313",13269320496
B0M60OMGL2,永乐美术馆(龙湖馆),科教文化服务;科教文化场所;科教文化场所,140000,北京市,北京市,通州区,龙湖蔚澜香醍113号2单元,"116.649358,39.884268",[]
B0LGHZM48P,汇福美术馆,科教文化服务;科教文化场所;科教文化场所,140000,北京市,北京市,通州区,左堤路艺术区S10~3层,"116.773140,39.955542",[]
B0MDZS73I8,汤煜旻美术馆,科教文化服务;科教文化场所;科教文化场所,140000,北京市,北京市,通州区,新华南路39号院,"116.654541,39.903603",18910488435
B0MA15ETE9,湾里·汀云小镇-汀云美术馆,科教文化服务;科教文化场所;科教文化场所,140000,北京市,北京市,通州区,颐瑞东路与环球大道交叉口东北300米,"116.691006,39.855681",[]
B0KACSVZA5,灵史会馆zhushi gallery,科教文化服务;展览馆;展览馆,140200,北京市,北京市,通州区,宋庄镇小堡北街30号,"116.716271,39.951081",13555556346
B0FFH2QSC4,玖层美术馆,科教文化服务;美术馆;美术馆,140400,北京市,北京市,通州区,小堡工业区路与东轴街交叉口西100米,"116.721210,39.964688",[]
B000A87WT6,环岛艺术中心,科教文化服务;展览馆;展览馆,140200,北京市,北京市,通州区,中国·宋庄环岛艺术区西北角(环岛艺术区的艺术馆),"116.717626,39.958636",13331061849
B0FFI0M6CL,真格美术馆,科教文化服务;美术馆;美术馆,140400,北京市,北京市,通州区,梨园金侨时代家园底商363号商23,"116.666456,39.875937",18500713430
B0FFFXIP28,睿符艺术名家美术馆,科教文化服务;美术馆;美术馆,140400,北京市,北京市,通州区,小堡工业区路69号,"116.710173,39.966637",010-81560189;18618430757
B0HKACITWQ,竹山书画院,科教文化服务;科教文化场所;科教文化场所,140000,北京市,北京市,通州区,光明灯具厂东南门东南50米,"116.726357,39.952891",[]
B0L14B067G,竹美术馆,科教文化服务;科教文化场所;科教文化场所,140000,北京市,北京市,通州区,宋庄镇小堡环岛西南角,"116.717441,39.957946",15110150375
B0FFL7AFU5,绘童画美术馆(通州梨园校区),科教文化服务;科教文化场所;科教文化场所,140000,北京市,北京市,通州区,通州区-云景东路2号淘宝城三层C3310,"116.669754,39.886595",15510774602
B0FFH44Y71,美画空间艺术馆,科教文化服务;美术馆;美术馆,140400,北京市,北京市,通州区,非洲艺术小镇,"116.720825,39.965664",010-69599300
B0L3G7HCA4,范德俊泼墨泼彩美术馆,科教文化服务;美术馆;美术馆,140400,北京市,北京市,通州区,ART F区5排16号,"116.727442,39.948111",[]
B0I63SUTMC,莲·艺术馆,科教文化服务;科教文化场所;科教文化场所,140000,北京市,北京市,通州区,宋庄美术馆北侧内部砖路西行下坡110米处路北,"116.711865,39.964706",18511098880
B0L05CTCN6,蜜ME艺术空间,科教文化服务;科教文化场所;科教文化场所,140000,北京市,北京市,通州区,双塘街与徐宋路交叉口西340米,"116.715075,39.967975",[]
B0H21M5IWP,这美术馆,科教文化服务;科教文化场所;科教文化场所,140000,北京市,北京市,通州区,宋庄镇小堡艺术东区,"116.725352,39.968598",13960937588
B0FFGLXWTK,陈钰夫美术馆,科教文化服务;美术馆;美术馆,140400,北京市,北京市,通州区,宋庄艺术园区(宋庄美术馆西北侧100米),"116.711895,39.964538",010-53518059
B0FFHYHVJ8,韩国光州市立美术馆北京创作中心,科教文化服务;美术馆;美术馆,140400,北京市,北京市,通州区,任庄东路10号,"116.753663,39.951442",010-59789508
B0FFFBYA33,韩美林艺术馆(九棵树东路辅路),科教文化服务;展览馆;展览馆,140200,北京市,北京市,通州区,梨园镇九棵树东路68号(临河里地铁站B西南口步行100米),"116.677054,39.875742",010-59751888
B0LADX3KYQ,飞云艺术空间,科教文化服务;科教文化场所;科教文化场所,140000,北京市,北京市,通州区,小堡北街109号南门内天井院,"116.719420,39.950652",15712975265
B0HKJR1L2Q,鸿墨美术馆,科教文化服务;科教文化场所;科教文化场所,140000,北京市,北京市,通州区,宋庄镇沃德中心13号楼一层底商,"116.718258,39.964026",18911180599
B0FFI1BUQ6,龙成艺术空间,科教文化服务;科教文化场所;科教文化场所,140000,北京市,北京市,通州区,宋庄镇小堡环岛上上国际美术馆E06,"116.718871,39.960087",13811741125
B0JUN749KO,MDC画廊MASSIMODECARLO,科教文化服务;科教文化场所;科教文化场所,140000,北京市,北京市,顺义区,国家对外文化贸易基地金航东路3号院D7楼五层,"116.585575,40.113675",13466783120
B0FFLCDO2F,人众文化艺术中心,科教文化服务;展览馆;展览馆,140200,北京市,北京市,顺义区,后沙峪古城北18-1号,"116.501963,40.102836",18510658398
B0K2JC6O1D,任思鸿艺术空间,公司企业;公司;公司,170200,北京市,北京市,顺义区,顺沙路与张西路交叉口西北160米,"116.560175,40.147225",13810975933
B0FFJHZ9FZ,北京仁惠书画院,科教文化服务;科教文化场所;科教文化场所,140000,北京市,北京市,顺义区,贯中路西田各庄村日新路222号,"116.520534,40.091490",[]
B0K6VHYYJZ,北京右岸文化艺术中心,科教文化服务;科教文化场所;科教文化场所,140000,北京市,北京市,顺义区,仁和河南村新右滨河路2号,"116.698368,40.113787",[]
B0FFHX86U5,北京雅昌艺术中心,科教文化服务;科教文化场所;科教文化场所,140000,北京市,北京市,顺义区,高丽营镇金马工业区达盛路1号,"116.562307,40.130616",010-80451188
B0JAH7FGAV,康德美术馆,科教文化服务;美术馆;美术馆,140400,北京市,北京市,顺义区,空港融汇园26-1,"116.547226,40.086447",17611038979
B0L3GRHCOS,明途共创空间,公司企业;公司;公司,170200,北京市,北京市,顺义区,天竺空港工业区B区安庆大街7号良基科技广场C座205,"116.547375,40.097725",18303307078
B0KA9DMYIJ,星涂美术馆,科教文化服务;美术馆;美术馆,140400,北京市,北京市,顺义区,后沙峪万科城市花园康乐中心109室,"116.551740,40.103984",13391783195
B0K3557NMI,李可染画院艺术研修中心,科教文化服务;科教文化场所;科教文化场所,140000,北京市,北京市,顺义区,国家对外贸易基地44号,"116.585925,40.112475",[]
B0FFIAOLZ6,松美术馆,科教文化服务;美术馆;美术馆,140400,北京市,北京市,顺义区,天竺镇楼台村南格拉斯路,"116.585202,40.025437",18612342336
B0FFMDBNPY,松美术馆-展览厅,科教文化服务;科教文化场所;科教文化场所,140000,北京市,北京市,顺义区,格拉斯路,"116.585504,40.025538",010-84165822
B0FFGVYK6Y,罗红摄影艺术馆,科教文化服务;美术馆;美术馆,140400,北京市,北京市,顺义区,竺林路6号,"116.574114,40.042789",010-53859905
